Barack_Obama_70_chunk_7.wav|Are bold experiment in self-government. |Are bold experiment in self-government. 
Barack_Obama_70_chunk_8.wav|It's the conviction that we are all created equal. |It's the conviction that we are all created equal. 
Barack_Obama_70_chunk_9.wav|Endowed by our creator with certain unalienable rights among them life. |Endowed by our creator with certain unalienable rights among them life. 
Barack_Obama_70_chunk_10.wav|Liberty. |Liberty. 
Barack_Obama_70_chunk_11.wav|In the pursuit of happens. |In the pursuit of happens. 
Barack_Obama_70_chunk_12.wav|It's the insistence that these rights. |It's the insistence that these rights. 
Barack_Obama_70_chunk_13.wav|While self-evident. |While self-evident. 
Barack_Obama_70_chunk_14.wav|Have never been self-executing. |Have never been self-executing. 
Barack_Obama_70_chunk_16.wav|The people. |The people. 
Barack_Obama_71_chunk_1.wav|Communications. |Communications. 
Barack_Obama_71_chunk_2.wav|We're experiencing a transformation of how human beings live on a scale that recalls the revolutions in agriculture. |We're experiencing a transformation of how human beings live on a scale that recalls the revolutions in agriculture. 
Barack_Obama_71_chunk_3.wav|An. |An. 
Barack_Obama_71_chunk_4.wav|And as a result a person born today is more likely to be healthy. |And as a result a person born today is more likely to be healthy. 
Barack_Obama_71_chunk_5.wav|To live longer and to have access to opportunity. |To live longer and to have access to opportunity. 
Barack_Obama_71_chunk_6.wav|Then at any time in human history. |Then at any time in human history. 
Barack_Obama_71_chunk_7.wav|Moreover the collapse of colonialism and communism has allowed more people than ever before to live with the freedom to choose their leaders. |Moreover the collapse of colonialism and communism has allowed more people than ever before to live with the freedom to choose their leaders. 
Barack_Obama_71_chunk_8.wav|Despite. |Despite. 
Barack_Obama_71_chunk_9.wav|The real and troubling. |The real and troubling. 
Barack_Obama_71_chunk_10.wav|Areas where freedom appears in retreat. |Areas where freedom appears in retreat. 
Barack_Obama_71_chunk_11.wav|The fact remains that the number of democracies around the world. |The fact remains that the number of democracies around the world. 
Barack_Obama_71_chunk_12.wav|Has nearly doubled in the last 25 years. |Has nearly doubled in the last 25 years. 
Barack_Obama_71_chunk_13.wav|In remote corners of the world citizens are demanding respect for the dignity of all people. |In remote corners of the world citizens are demanding respect for the dignity of all people. 
Barack_Obama_71_chunk_14.wav|No matter their gender or race or religion or disability. |No matter their gender or race or religion or disability. 
Barack_Obama_71_chunk_15.wav|Or sexual orientation. |Or sexual orientation. 
Barack_Obama_72_chunk_3.wav|To give workers the power to unionize for better wages to update the social safety net to reflect the way we live now and make more reforms to the tax code so corporations and individuals who reap the most from this new economy don't. |To give workers the power to unionize for better wages to update the social safety net to reflect the way we live now and make more reforms to the tax code so corporations and individuals who reap the most from this new economy don't. 
Barack_Obama_72_chunk_4.wav|Avoid their obligations to the country that's made their very successful. |Avoid their obligations to the country that's made their very successful. 
Barack_Obama_72_chunk_5.wav|We can argue about how to best achieve these goals. |We can argue about how to best achieve these goals. 
Barack_Obama_72_chunk_6.wav|But we can't be complacent. |But we can't be complacent. 
Barack_Obama_72_chunk_7.wav|About the goals themselves. |About the goals themselves. 
Barack_Obama_72_chunk_8.wav|For if we don't create opportunity for all people. |For if we don't create opportunity for all people. 
Barack_Obama_72_chunk_9.wav|The disaffection and division that is stalled or progress will only sharpen. |The disaffection and division that is stalled or progress will only sharpen. 
Barack_Obama_72_chunk_11.wav|There's. |There's. 
Barack_Obama_73_chunk_1.wav|Play higher and clear standards for banking and taxation. |Play higher and clear standards for banking and taxation. 
Barack_Obama_73_chunk_2.wav|Because. |Because. 
Barack_Obama_73_chunk_3.wav|A society that asks west of oligarchs an ordinary citizens will rot from within. |A society that asks west of oligarchs an ordinary citizens will rot from within. 
Barack_Obama_73_chunk_4.wav|That's why we push for transparency and cooperation in rooting out corruption. |That's why we push for transparency and cooperation in rooting out corruption. 
Barack_Obama_73_chunk_5.wav|And tracking. |And tracking. 
Barack_Obama_73_chunk_6.wav|Elisa dollars. |Elisa dollars. 
Barack_Obama_73_chunk_7.wav|Because markets create more jobs when they're fueled by hard work. |Because markets create more jobs when they're fueled by hard work. 
Barack_Obama_73_chunk_9.wav|The capacity to extorted bribe. |The capacity to extorted bribe. 
Barack_Obama_73_chunk_10.wav|That's why we've worked to reach trade agreements that raise labor standards and raise environmental standings. |That's why we've worked to reach trade agreements that raise labor standards and raise environmental standings. 
Barack_Obama_73_chunk_11.wav|As we've done with the trans-pacific partnership so. |As we've done with the trans-pacific partnership so. 
Barack_Obama_73_chunk_12.wav|The benefits. |The benefits. 
Barack_Obama_73_chunk_13.wav|I'm more broadly shit. |I'm more broadly shit. 
Barack_Obama_73_chunk_14.wav|And just as we benefit by combating inequality without our countries i believe advanced economies still need to do more to close the gap between rich and poor nations around the globe. |And just as we benefit by combating inequality without our countries i believe advanced economies still need to do more to close the gap between rich and poor nations around the globe. 
Barack_Obama_74_chunk_1.wav|By corruption and under investment. |By corruption and under investment. 
Barack_Obama_74_chunk_2.wav|Mercantilist policies pursued by governments with export-driven models. |Mercantilist policies pursued by governments with export-driven models. 
Barack_Obama_74_chunk_3.wav|Threatened to undermine the consensus that underpins global trade. |Threatened to undermine the consensus that underpins global trade. 
Barack_Obama_74_chunk_4.wav|And meanwhile global capital is too often unaccountable. |And meanwhile global capital is too often unaccountable. 
Barack_Obama_74_chunk_5.wav|Nearly 8 trillion stashed away in tax havens. |Nearly 8 trillion stashed away in tax havens. 
Barack_Obama_74_chunk_6.wav|In the shadow banking. |In the shadow banking. 
Barack_Obama_74_chunk_7.wav|System that grows beyond the reach. |System that grows beyond the reach. 
Barack_Obama_74_chunk_8.wav|Effective oversight. |Effective oversight. 
Barack_Obama_74_chunk_9.wav|A world in which 1% of humanity controls as much wealth as the other 99%. |A world in which 1% of humanity controls as much wealth as the other 99%. 
Barack_Obama_74_chunk_10.wav|Will never be stable. |Will never be stable. 
Barack_Obama_74_chunk_11.wav|I understand that the gas between rich and poor are not new. |I understand that the gas between rich and poor are not new. 
Barack_Obama_74_chunk_12.wav|But just as the child in a slum today can see the skyscraper nearby. |But just as the child in a slum today can see the skyscraper nearby. 
Barack_Obama_74_chunk_13.wav|Technology now allows any person with a smartphone to see how the most. |Technology now allows any person with a smartphone to see how the most. 
Barack_Obama_74_chunk_14.wav|Privilege among us live. |Privilege among us live. 
Barack_Obama_74_chunk_15.wav|And the. |And the. 
Barack_Obama_75_chunk_1.wav|Jews and catholics. |Jews and catholics. 
Barack_Obama_75_chunk_2.wav|Muslims and. |Muslims and. 
Barack_Obama_75_chunk_3.wav|Made to feel suspect for the way they worshiped. |Made to feel suspect for the way they worshiped. 
Barack_Obama_75_chunk_4.wav|Black americans chain. |Black americans chain. 
Barack_Obama_75_chunk_5.wav|And whipped. |And whipped. 
Barack_Obama_75_chunk_6.wav|And hang. |And hang. 
Barack_Obama_75_chunk_7.wav|Spit on. |Spit on. 
Barack_Obama_75_chunk_8.wav|For trying to sit at lunch counters. |For trying to sit at lunch counters. 
Barack_Obama_75_chunk_10.wav|For trying to vote. |For trying to vote. 
Barack_Obama_75_chunk_11.wav|If anyone. |If anyone. 
Barack_Obama_75_chunk_12.wav|How to. |How to. 
Barack_Obama_75_chunk_13.wav|To believe that this democracy did not work. |To believe that this democracy did not work. 
Barack_Obama_75_chunk_14.wav|And could not work. |And could not work. 
Barack_Obama_75_chunk_15.wav|It was those americans. |It was those americans. 
Barack_Obama_75_chunk_16.wav|Our ancestors. |Our ancestors. 
Barack_Obama_75_chunk_17.wav|They were on the receiving end of a democracy that had fallen short all their lives. |They were on the receiving end of a democracy that had fallen short all their lives. 
Barack_Obama_75_chunk_19.wav|How far are the daily reality of america strayed from the. |How far are the daily reality of america strayed from the. 
Barack_Obama_75_chunk_20.wav|And yet instead of giving up. |And yet instead of giving up. 
Barack_Obama_75_chunk_21.wav|They joined together. |They joined together. 
Barack_Obama_75_chunk_22.wav|And they said somehow. |And they said somehow. 
Barack_Obama_76_chunk_1.wav|It starts with making the global economy work better for all people and not just for those at the top. |It starts with making the global economy work better for all people and not just for those at the top. 
Barack_Obama_76_chunk_2.wav|Open markets. |Open markets. 
Barack_Obama_76_chunk_3.wav|Capitalism. |Capitalism. 
Barack_Obama_76_chunk_4.wav|Have raised standards of living around the globe. |Have raised standards of living around the globe. 
Barack_Obama_76_chunk_5.wav|Globalization combined with. |Globalization combined with. 
Barack_Obama_76_chunk_6.wav|Rapid progress in technology has also weakened the position of workers in their ability to secure a decent wage. |Rapid progress in technology has also weakened the position of workers in their ability to secure a decent wage. 
Barack_Obama_76_chunk_7.wav|In advanced economies like my own unions have been undermined. |In advanced economies like my own unions have been undermined. 
Barack_Obama_76_chunk_8.wav|And many manufacturing jobs have disappeared. |And many manufacturing jobs have disappeared. 
Barack_Obama_76_chunk_9.wav|Often those who benefit most from globalization have used their political power. |Often those who benefit most from globalization have used their political power. 
Barack_Obama_76_chunk_10.wav|To further undermine the position of workers. |To further undermine the position of workers. 
Barack_Obama_76_chunk_11.wav|In developing countries label organizations have often. |In developing countries label organizations have often. 
Barack_Obama_76_chunk_13.wav|In the growth of the middle class has been held. |In the growth of the middle class has been held. 
Barack_Obama_77_chunk_1.wav|What is true in the middle east is true for all of us. |What is true in the middle east is true for all of us. 
Barack_Obama_77_chunk_2.wav|Surely religious traditions can be honored and upheld. |Surely religious traditions can be honored and upheld. 
Barack_Obama_77_chunk_3.wav|While teaching young people science and math rather than intolerance. |While teaching young people science and math rather than intolerance. 
Barack_Obama_77_chunk_4.wav|Surely we can sustain our unique traditions. |Surely we can sustain our unique traditions. 
Barack_Obama_77_chunk_5.wav|While giving women their full and rightful role in the politics and economics of a nation. |While giving women their full and rightful role in the politics and economics of a nation. 
Barack_Obama_77_chunk_6.wav|Surely we can rally our nations to solidarity. |Surely we can rally our nations to solidarity. 
Barack_Obama_77_chunk_7.wav|While recognizing. |While recognizing. 
Barack_Obama_77_chunk_8.wav|Equal treatment for all communities. |Equal treatment for all communities. 
Barack_Obama_77_chunk_9.wav|Whether it's a religious minority in myanmar. |Whether it's a religious minority in myanmar. 
Barack_Obama_77_chunk_10.wav|Or an ethnic minority in burundi. |Or an ethnic minority in burundi. 
Barack_Obama_77_chunk_11.wav|Or a racial minority right here in the united states. |Or a racial minority right here in the united states. 
Barack_Obama_77_chunk_12.wav|And surely israelis and palestinians. |And surely israelis and palestinians. 
Barack_Obama_77_chunk_13.wav|Will be better off if palestinians rejecting siteman and recognize the legitimacy. |Will be better off if palestinians rejecting siteman and recognize the legitimacy. 
Barack_Obama_77_chunk_14.wav|Of israel. |Of israel. 
Barack_Obama_77_chunk_15.wav|Israel recognizes that it cannot. |Israel recognizes that it cannot. 
Barack_Obama_78_chunk_2.wav|The work of democracy has always been hard. |The work of democracy has always been hard. 
Barack_Obama_78_chunk_3.wav|It's always been contentious. |It's always been contentious. 
Barack_Obama_78_chunk_4.wav|Sometimes it's been bloody. |Sometimes it's been bloody. 
Barack_Obama_78_chunk_5.wav|For every two steps forward. |For every two steps forward. 
Barack_Obama_78_chunk_6.wav|It often feels. |It often feels. 
Barack_Obama_78_chunk_7.wav|We take one step back. |We take one step back. 
Barack_Obama_78_chunk_8.wav|But the long sweep of america has been defined by forward motion. |But the long sweep of america has been defined by forward motion. 
Barack_Obama_78_chunk_9.wav|A constant widening of our founding creed. |A constant widening of our founding creed. 
Barack_Obama_78_chunk_10.wav|To embrace all. |To embrace all. 
Barack_Obama_78_chunk_11.wav|And i just song. |And i just song. 
Barack_Obama_78_chunk_12.wav|If i have told you 8 years ago. |If i have told you 8 years ago. 
Barack_Obama_78_chunk_13.wav|Did america would reverse the great recession. |Did america would reverse the great recession. 
Barack_Obama_78_chunk_14.wav|Reboot our auto industry. |Reboot our auto industry. 
Barack_Obama_78_chunk_15.wav|An unleash the longest stretch of job creation in. |An unleash the longest stretch of job creation in. 
Barack_Obama_79_chunk_1.wav|What's up for years. |What's up for years. 
Barack_Obama_79_chunk_2.wav|Fuel both serious tragic civil war and the mindless medieval medicine. |Fuel both serious tragic civil war and the mindless medieval medicine. 
Barack_Obama_79_chunk_3.wav|The mindset of sectarianism and extremism and bloodletting and retribution. |The mindset of sectarianism and extremism and bloodletting and retribution. 
Barack_Obama_79_chunk_4.wav|That has been taking place will not be quickly reversed. |That has been taking place will not be quickly reversed. 
Barack_Obama_79_chunk_5.wav|And if we are honest we understand that no external power is going to be able to force different religious communities or ethnic communities to coexist for long. |And if we are honest we understand that no external power is going to be able to force different religious communities or ethnic communities to coexist for long. 
Barack_Obama_79_chunk_6.wav|But i do believe we have to be honest about the nature of these conflicts. |But i do believe we have to be honest about the nature of these conflicts. 
Barack_Obama_79_chunk_7.wav|An international community must continue to work with those who seek to build rather than to destroy. |An international community must continue to work with those who seek to build rather than to destroy. 
Barack_Obama_79_chunk_8.wav|And there is a military component to that it means being united and relentless and destroying networks like isil would show no respect for human life. |And there is a military component to that it means being united and relentless and destroying networks like isil would show no respect for human life. 
Barack_Obama_79_chunk_9.wav|But it also means that in a place like syria where there is no. |But it also means that in a place like syria where there is no. 
Barack_Obama_79_chunk_10.wav|Ultimate military victory to. |Ultimate military victory to. 
Barack_Obama_8_chunk_1.wav|An order base not just on military power or. |An order base not just on military power or. 
Barack_Obama_8_chunk_2.wav|National affiliations but built on principles. |National affiliations but built on principles. 
Barack_Obama_8_chunk_3.wav|The rule of law. |The rule of law. 
Barack_Obama_8_chunk_4.wav|Human rights. |Human rights. 
Barack_Obama_8_chunk_5.wav|Freedom of religion and speech and assembly and an independent press. |Freedom of religion and speech and assembly and an independent press. 
Barack_Obama_8_chunk_6.wav|First by violent phonetics. |First by violent phonetics. 
Barack_Obama_8_chunk_7.wav|Who claimed to speak for islam. |Who claimed to speak for islam. 
Barack_Obama_8_chunk_8.wav|More recently by autocrats in foreign capitals. |More recently by autocrats in foreign capitals. 
Barack_Obama_8_chunk_9.wav|Who see free markets and open democracies in civil society itself. |Who see free markets and open democracies in civil society itself. 
Barack_Obama_8_chunk_10.wav|As a threat to their power. |As a threat to their power. 
Barack_Obama_8_chunk_11.wav|The peril each poses to our democracy. |The peril each poses to our democracy. 
Barack_Obama_8_chunk_12.wav|Is more far-reaching. |Is more far-reaching. 
Barack_Obama_8_chunk_13.wav|When a car bomb or miss. |When a car bomb or miss. 
Barack_Obama_8_chunk_14.wav|They represent the. |They represent the. 
Barack_Obama_80_chunk_1.wav|One of them told me he never imagined he'd walk into the white house. |One of them told me he never imagined he'd walk into the white house. 
Barack_Obama_80_chunk_2.wav|And see a president. |And see a president. 
Barack_Obama_80_chunk_3.wav|Who looked like his grandson. |Who looked like his grandson. 
Barack_Obama_80_chunk_4.wav|And then. |And then. 
Barack_Obama_80_chunk_5.wav|He told me that he had looked it up. |He told me that he had looked it up. 
Barack_Obama_80_chunk_6.wav|And it turned out that on the very day that i was born. |And it turned out that on the very day that i was born. 
Barack_Obama_80_chunk_7.wav|He was marching into a jail cell. |He was marching into a jail cell. 
Barack_Obama_80_chunk_8.wav|Trying to end jim crow segregation in the south. |Trying to end jim crow segregation in the south. 
Barack_Obama_80_chunk_9.wav|What we do. |What we do. 
Barack_Obama_80_chunk_10.wav|Echoes through generations. |Echoes through generations. 
Barack_Obama_80_chunk_11.wav|Whatever our backgrounds we are all the children of americans who fought the good fight. |Whatever our backgrounds we are all the children of americans who fought the good fight. 
Barack_Obama_80_chunk_12.wav|Great-grandparents. |Great-grandparents. 
Barack_Obama_80_chunk_13.wav|I'm working in fire traps in sweatshops without rights or representation. |I'm working in fire traps in sweatshops without rights or representation. 
Barack_Obama_80_chunk_14.wav|Farmers losing their dreams to dust. |Farmers losing their dreams to dust. 
Barack_Obama_80_chunk_15.wav|Irish and italian. |Irish and italian. 
Barack_Obama_80_chunk_16.wav|The asians and latinos told go back. |The asians and latinos told go back. 
Barack_Obama_80_chunk_17.wav|Where you come from. |Where you come from. 
Barack_Obama_81_chunk_2.wav|For africa. |For africa. 
Barack_Obama_81_chunk_3.wav|Or the middle east. |Or the middle east. 
Barack_Obama_81_chunk_4.wav|Somehow prefer arbitrary rule that denies them a voice in the decisions that can save their lives. |Somehow prefer arbitrary rule that denies them a voice in the decisions that can save their lives. 
Barack_Obama_81_chunk_5.wav|I believe that spirit is universal. |I believe that spirit is universal. 
Barack_Obama_81_chunk_6.wav|And if any of you doubt the universality of that desire. |And if any of you doubt the universality of that desire. 
Barack_Obama_81_chunk_7.wav|Listen to the voices of young people everywhere. |Listen to the voices of young people everywhere. 
Barack_Obama_81_chunk_8.wav|Who call out for freedom and dignity. |Who call out for freedom and dignity. 
Barack_Obama_81_chunk_9.wav|And the opportunity to control. |And the opportunity to control. 
Barack_Obama_81_chunk_10.wav|They're online. |They're online. 
Barack_Obama_81_chunk_11.wav|This leads me to the third thing we need to do. |This leads me to the third thing we need to do. 
Barack_Obama_81_chunk_12.wav|We must reject. |We must reject. 
Barack_Obama_81_chunk_13.wav|Any forms of fundamentalism. |Any forms of fundamentalism. 
Barack_Obama_81_chunk_14.wav|Are racism. |Are racism. 
Barack_Obama_81_chunk_16.wav|A. |A. 
Barack_Obama_81_chunk_17.wav|In ethnic superiority that makes our traditional identities. |In ethnic superiority that makes our traditional identities. 
Barack_Obama_81_chunk_18.wav|You're recon. |You're recon. 
Barack_Obama_82_chunk_1.wav|Leave it in the 21st century economies. |Leave it in the 21st century economies. 
Barack_Obama_82_chunk_2.wav|Can only grow to a certain point. |Can only grow to a certain point. 
Barack_Obama_82_chunk_3.wav|Until they need to open up. |Until they need to open up. 
Barack_Obama_82_chunk_4.wav|Because entrepreneurs need to access information in order to invent. |Because entrepreneurs need to access information in order to invent. 
Barack_Obama_82_chunk_5.wav|Young people need a global education in order to thrive. |Young people need a global education in order to thrive. 
Barack_Obama_82_chunk_6.wav|Independent media. |Independent media. 
Barack_Obama_82_chunk_7.wav|Needs to check. |Needs to check. 
Barack_Obama_82_chunk_8.wav|The abuses of power. |The abuses of power. 
Barack_Obama_82_chunk_9.wav|Without dissolution. |Without dissolution. 
Barack_Obama_82_chunk_10.wav|Ultimately expectations of people will not be met. |Ultimately expectations of people will not be met. 
Barack_Obama_82_chunk_11.wav|Suppression. |Suppression. 
Barack_Obama_82_chunk_12.wav|And stagnation will set. |And stagnation will set. 
Barack_Obama_82_chunk_13.wav|And history shows. |And history shows. 
Barack_Obama_82_chunk_14.wav|The strong men are then left with two pets. |The strong men are then left with two pets. 
Barack_Obama_82_chunk_15.wav|Permanent crackdown. |Permanent crackdown. 
Barack_Obama_82_chunk_16.wav|Which spark strife at home. |Which spark strife at home. 
Barack_Obama_82_chunk_17.wav|Are scapegoating enemies abroad which. |Are scapegoating enemies abroad which. 
Barack_Obama_82_chunk_18.wav|Can lead to war. |Can lead to war. 
Barack_Obama_82_chunk_19.wav|Now i will admit my belief. |Now i will admit my belief. 
Barack_Obama_82_chunk_20.wav|The government served the individual and not the other. |The government served the individual and not the other. 
Barack_Obama_83_chunk_1.wav|And in my own life. |And in my own life. 
Barack_Obama_83_chunk_2.wav|In this country. |In this country. 
Barack_Obama_83_chunk_3.wav|And as president. |And as president. 
Barack_Obama_83_chunk_4.wav|I have learned that our identities do not have to be defined. |I have learned that our identities do not have to be defined. 
Barack_Obama_83_chunk_5.wav|By putting someone else down. |By putting someone else down. 
Barack_Obama_83_chunk_6.wav|What can be enhanced by lifting somebody else up. |What can be enhanced by lifting somebody else up. 
Barack_Obama_83_chunk_7.wav|If they don't have to be defined in opposition to others but rather by a belief in liberty and equality. |If they don't have to be defined in opposition to others but rather by a belief in liberty and equality. 
Barack_Obama_83_chunk_8.wav|Injustice. |Injustice. 
Barack_Obama_83_chunk_9.wav|Fairness. |Fairness. 
Barack_Obama_83_chunk_10.wav|Now the embrace of these principles as universal. |Now the embrace of these principles as universal. 
Barack_Obama_83_chunk_11.wav|Doesn't weaken my particular pride. |Doesn't weaken my particular pride. 
Barack_Obama_83_chunk_12.wav|My particular love for america. |My particular love for america. 
Barack_Obama_83_chunk_13.wav|It strengthens it. |It strengthens it. 
Barack_Obama_83_chunk_14.wav|My belief that these ideals apply everywhere doesn't lessen my commitment to help those who. |My belief that these ideals apply everywhere doesn't lessen my commitment to help those who. 
Barack_Obama_83_chunk_15.wav|Look like me or pray as i do or pledge allegiance to my flag. |Look like me or pray as i do or pledge allegiance to my flag. 
Barack_Obama_83_chunk_16.wav|But my faith in those principles does force me. |But my faith in those principles does force me. 
Barack_Obama_84_chunk_1.wav|We can choose to press forward with a better model of cooperation and integration. |We can choose to press forward with a better model of cooperation and integration. 
Barack_Obama_84_chunk_2.wav|Or we can retreat. |Or we can retreat. 
Barack_Obama_84_chunk_3.wav|Into a world sharply divided. |Into a world sharply divided. 
Barack_Obama_84_chunk_4.wav|And ultimately in conflict. |And ultimately in conflict. 
Barack_Obama_84_chunk_5.wav|I want age old lines of nation and tribe and race. |I want age old lines of nation and tribe and race. 
Barack_Obama_84_chunk_7.wav|I want to suggest to you today that. |I want to suggest to you today that. 
Barack_Obama_84_chunk_8.wav|We must go forward. |We must go forward. 
Barack_Obama_84_chunk_9.wav|And not back. |And not back. 
Barack_Obama_84_chunk_10.wav|I believe that as imperfect. |I believe that as imperfect. 
Barack_Obama_84_chunk_11.wav|As they. |As they. 
Barack_Obama_84_chunk_12.wav|The principles of open markets and accountable governance. |The principles of open markets and accountable governance. 
Barack_Obama_84_chunk_13.wav|A democracy. |A democracy. 
Barack_Obama_84_chunk_14.wav|And human rights and international law that we have for. |And human rights and international law that we have for. 
Barack_Obama_84_chunk_15.wav|Remain the firmest foundation for human progress in this century. |Remain the firmest foundation for human progress in this century. 
Barack_Obama_84_chunk_16.wav|I make this argument not based on. |I make this argument not based on. 
Barack_Obama_84_chunk_17.wav|Theory or ideology but on facts. |Theory or ideology but on facts. 
Barack_Obama_84_chunk_18.wav|Facts that all too. |Facts that all too. 
Barack_Obama_85_chunk_1.wav|Put myanmar to this assembly. |Put myanmar to this assembly. 
Barack_Obama_85_chunk_2.wav|Are assistance is helping people feed themselves. |Are assistance is helping people feed themselves. 
Barack_Obama_85_chunk_3.wav|Care for the sick. |Care for the sick. 
Barack_Obama_85_chunk_4.wav|Power communities across africa. |Power communities across africa. 
Barack_Obama_85_chunk_5.wav|And promote models of development. |And promote models of development. 
Barack_Obama_85_chunk_6.wav|Rather than dependents. |Rather than dependents. 
Barack_Obama_85_chunk_7.wav|And we have made international institutions like the world bank and the international monetary fund more representative. |And we have made international institutions like the world bank and the international monetary fund more representative. 
Barack_Obama_85_chunk_8.wav|While establishing a framework to protect our planet. |While establishing a framework to protect our planet. 
Barack_Obama_85_chunk_9.wav|From the ravages of climate change. |From the ravages of climate change. 
Barack_Obama_85_chunk_10.wav|This is important work. |This is important work. 
Barack_Obama_85_chunk_11.wav|It has made a real difference in the lives of our people. |It has made a real difference in the lives of our people. 
Barack_Obama_85_chunk_12.wav|And it could not have happened had we not worked together. |And it could not have happened had we not worked together. 
Barack_Obama_85_chunk_13.wav|And yet around the globe. |And yet around the globe. 
Barack_Obama_85_chunk_14.wav|We are seeing the same forces of global integration. |We are seeing the same forces of global integration. 
Barack_Obama_85_chunk_15.wav|That have made us interdependent. |That have made us interdependent. 
Barack_Obama_86_chunk_2.wav|The fear of people. |The fear of people. 
Barack_Obama_86_chunk_3.wav|Who look or speak or pray differently. |Who look or speak or pray differently. 
Barack_Obama_86_chunk_4.wav|A contempt for the rule of law that holds leaders accountable. |A contempt for the rule of law that holds leaders accountable. 
Barack_Obama_86_chunk_5.wav|An intolerance of dissent and free thought. |An intolerance of dissent and free thought. 
Barack_Obama_86_chunk_6.wav|I believe that the sword. |I believe that the sword. 
Barack_Obama_86_chunk_7.wav|Or the gun. |Or the gun. 
Barack_Obama_86_chunk_8.wav|Or the bomb. |Or the bomb. 
Barack_Obama_86_chunk_9.wav|Or the propaganda machine is the ultimate arbiter of what's true and what's right. |Or the propaganda machine is the ultimate arbiter of what's true and what's right. 
Barack_Obama_86_chunk_10.wav|Because of the extraordinary courage of our men and women in uniform. |Because of the extraordinary courage of our men and women in uniform. 
Barack_Obama_86_chunk_11.wav|Because of our intelligence officers and law enforcement. |Because of our intelligence officers and law enforcement. 
Barack_Obama_86_chunk_12.wav|And diplomats who support our troops no foreign terrorist organization has successfully planned and executed an attack on our homeland these past 8 years. |And diplomats who support our troops no foreign terrorist organization has successfully planned and executed an attack on our homeland these past 8 years. 
Barack_Obama_86_chunk_13.wav|And although boston in orlando. |And although boston in orlando. 
Barack_Obama_87_chunk_1.wav|And the lies. |And the lies. 
Barack_Obama_87_chunk_2.wav|In conspiracy theories and think. |In conspiracy theories and think. 
Barack_Obama_87_chunk_3.wav|What is the point. |What is the point. 
Barack_Obama_87_chunk_4.wav|Well here's the point. |Well here's the point. 
Barack_Obama_87_chunk_5.wav|This president. |This president. 
Barack_Obama_87_chunk_6.wav|Those who benefit from keeping things the way they are. |Those who benefit from keeping things the way they are. 
Barack_Obama_87_chunk_7.wav|They are counting on your cynicism. |They are counting on your cynicism. 
Barack_Obama_87_chunk_8.wav|They know they can't when you're over with their policies. |They know they can't when you're over with their policies. 
Barack_Obama_87_chunk_9.wav|So they're hoping to make it as hard as possible. |So they're hoping to make it as hard as possible. 
Barack_Obama_87_chunk_10.wav|For you to vote. |For you to vote. 
Barack_Obama_87_chunk_11.wav|And to convince you that your vote does not matter. |And to convince you that your vote does not matter. 
Barack_Obama_87_chunk_12.wav|That is how they went. |That is how they went. 
Barack_Obama_87_chunk_13.wav|That is how they get to keep making decisions that affect your life. |That is how they get to keep making decisions that affect your life. 
Barack_Obama_87_chunk_14.wav|And the lives of the people you love. |And the lives of the people you love. 
Barack_Obama_87_chunk_15.wav|That's how the economy will keep getting skewed to the wealthy and well-connected. |That's how the economy will keep getting skewed to the wealthy and well-connected. 
Barack_Obama_87_chunk_16.wav|How are health systems will let more people fall through the cracks. |How are health systems will let more people fall through the cracks. 
Barack_Obama_87_chunk_17.wav|That's how a democracy withers. |That's how a democracy withers. 
Barack_Obama_87_chunk_18.wav|Until. |Until. 
Barack_Obama_88_chunk_1.wav|Better realize our highest ideals. |Better realize our highest ideals. 
Barack_Obama_88_chunk_2.wav|Through civil war. |Through civil war. 
Barack_Obama_88_chunk_3.wav|In bitter struggles we improved this constitution. |In bitter struggles we improved this constitution. 
Barack_Obama_88_chunk_4.wav|Include the voices of those who once been left. |Include the voices of those who once been left. 
Barack_Obama_88_chunk_5.wav|Congratulations we made this country more just. |Congratulations we made this country more just. 
Barack_Obama_88_chunk_6.wav|And more equal. |And more equal. 
Barack_Obama_88_chunk_7.wav|And more free. |And more free. 
Barack_Obama_88_chunk_8.wav|The one constitutional office. |The one constitutional office. 
Barack_Obama_88_chunk_9.wav|Elected by all of the people. |Elected by all of the people. 
Barack_Obama_88_chunk_10.wav|Who's the president. |Who's the president. 
Barack_Obama_88_chunk_11.wav|So the minimum we should expect a president to feel a sense of responsibility. |So the minimum we should expect a president to feel a sense of responsibility. 
Barack_Obama_88_chunk_12.wav|For the safety and welfare of all 330 million of us. |For the safety and welfare of all 330 million of us. 
Barack_Obama_88_chunk_13.wav|Regardless of what we look like how we worship who we love. |Regardless of what we look like how we worship who we love. 
Barack_Obama_88_chunk_14.wav|How much money we have. |How much money we have. 
Barack_Obama_88_chunk_15.wav|Or who we voted for. |Or who we voted for. 
Barack_Obama_88_chunk_16.wav|But we should also expect a president to be the custodian of this democracy. |But we should also expect a president to be the custodian of this democracy. 
Barack_Obama_88_chunk_17.wav|We should expect that regardless of ego ambition or political beliefs. |We should expect that regardless of ego ambition or political beliefs. 
Barack_Obama_88_chunk_18.wav|The president. |The president. 
Barack_Obama_89_chunk_1.wav|Each of us. |Each of us. 
Barack_Obama_89_chunk_2.wav|As leaders. |As leaders. 
Barack_Obama_89_chunk_3.wav|Each nation. |Each nation. 
